grid_id,x_utm,y_utm,longitude,latitude,elevation_m,slope_deg,low_lying_score,soil_clay_0_5cm,built_up_ratio,water_ratio,vegetation_ratio,worldcover_class,dist_to_swd_m,dist_to_macro_drain_m,dist_to_micro_drain_m,dist_to_river_stream_m,dist_to_buckingham_canal_m,dist_to_krishna_water_canal_m,drainage_density_m_per_km2,building_count,building_area_m2,dist_to_hospital_m,hospital_count_1km,dist_to_police_m,dist_to_fire_station_m
CHN_G3234,417750.0,1457750.0,80.240979,13.185284,14.95,3.99,0.005,323.0,0.067,0.0,0.931,10,194.3,6587.1,5216.2,617.8,5466.9,34885.3,2499.1,192,71174.7,2047.4,0,7221.4,9702.2
CHN_G3235,418250.0,1457750.0,80.245592,13.185298,5.69,0.4,0.55,324.0,0.0,0.0,0.998,10,675.4,6488.7,5210.4,507.2,4982.1,35363.9,0.0,310,120917.0,1962.4,0,6721.4,9506.4
CHN_G3236,418750.0,1457750.0,80.250206,13.185311,3.7,2.9,0.656,328.0,0.002,0.0,0.998,10,730.1,6427.8,5246.4,377.7,4500.7,35843.2,0.0,174,65660.6,1986.8,0,6221.5,9333.4
CHN_G3237,419250.0,1457750.0,80.25482,13.185325,4.18,1.1,0.613,322.0,0.0,0.0,1.0,10,711.8,6405.4,5320.2,491.4,4023.7,36323.0,0.0,23,7542.5,2115.5,0,5721.6,9147.5
CHN_G3238,419750.0,1457750.0,80.259434,13.185338,3.86,0.49,0.622,289.0,0.011,0.0,0.989,40,712.4,6422.1,5388.5,621.3,3553.1,36803.4,0.0,3,348.7,2137.5,0,5221.7,8913.3
CHN_G3239,420250.0,1457750.0,80.264048,13.185351,4.26,1.52,0.588,136.0,0.228,0.0,0.755,10,801.3,6477.3,5440.5,529.4,3091.7,37284.2,0.0,0,0.0,2021.4,0,4721.8,8701.5
CHN_G3240,420750.0,1457750.0,80.268662,13.185364,4.19,1.13,0.582,136.0,0.542,0.0,0.429,50,757.1,6570.3,5533.4,468.5,2644.5,37765.6,0.0,0,0.0,2025.6,0,4221.9,8513.8
CHN_G3241,421250.0,1457750.0,80.273275,13.185378,5.08,2.03,0.512,315.0,0.737,0.0,0.185,50,761.0,6699.4,5658.5,478.2,2214.6,38247.4,0.0,0,0.0,2149.4,0,3722.1,8351.9
CHN_G3242,421750.0,1457750.0,80.277889,13.185391,3.68,1.2,0.577,315.0,0.15,0.0,0.694,40,827.7,6862.6,5818.0,517.6,1788.3,38729.7,0.0,0,0.0,2172.4,0,3222.3,8217.3
CHN_G3243,422250.0,1457750.0,80.282503,13.185404,2.35,0.46,0.645,326.0,0.159,0.0,0.8,40,1077.8,7057.5,6011.1,497.6,1362.0,39212.5,0.0,0,0.0,1793.9,0,2722.6,8111.3
CHN_G3244,422750.0,1457750.0,80.287117,13.185416,3.88,0.35,0.548,102.0,0.294,0.0,0.676,40,972.5,7281.6,5872.8,517.0,935.7,39695.7,0.0,0,0.0,1489.0,0,2223.1,8035.1
CHN_G3245,423250.0,1457750.0,80.291731,13.185429,6.3,1.23,0.414,165.0,0.257,0.011,0.591,50,669.4,7532.3,5547.5,101.2,515.2,40179.3,0.0,0,0.0,1281.4,0,1723.8,7989.5
CHN_G3246,423750.0,1457750.0,80.296345,13.185442,2.33,1.17,0.687,23.0,0.05,0.209,0.684,10,500.0,7806.9,5249.7,4.4,139.4,40663.2,0.0,0,0.0,868.4,1,1225.1,7975.0
CHN_G3247,424250.0,1457750.0,80.300959,13.185455,2.79,0.4,0.696,93.0,0.654,0.028,0.236,50,143.0,8103.2,4984.3,210.8,183.4,41147.6,3578.3,0,0.0,605.2,1,728.2,7991.9
CHN_G3248,424750.0,1457750.0,80.305573,13.185467,7.84,1.82,0.399,93.0,0.887,0.0,0.109,50,126.1,8418.7,4756.9,633.7,597.5,41632.3,5427.5,0,0.0,691.6,1,244.1,8039.9
CHN_G3249,425250.0,1457750.0,80.310187,13.18548,8.33,2.52,0.344,93.0,0.692,0.0,0.293,50,22.6,8700.8,4573.0,1069.0,1018.3,42117.4,1231.6,499,87590.3,589.9,3,298.3,8118.4
CHN_G3250,425750.0,1457750.0,80.3148,13.185492,10.91,1.11,0.152,220.0,0.871,0.024,0.075,50,394.2,8942.5,4438.1,1507.0,1453.1,42602.9,0.0,377,114367.3,257.0,3,786.4,8226.7
CHN_G3251,426250.0,1457750.0,80.319414,13.185504,0.0,0.0,0.753,220.0,0.003,0.996,0.0,80,892.8,9205.1,4356.7,1968.4,1907.8,43088.7,0.0,388,82567.7,527.8,3,1283.7,8363.5
CHN_G3252,402250.0,1458250.0,80.097936,13.189341,35.83,1.54,0.399,319.0,0.155,0.0,0.845,40,8187.1,13737.3,13716.7,1825.9,20244.4,20313.2,0.0,458,65279.5,2732.5,0,6735.9,20391.1
CHN_G3253,402750.0,1458250.0,80.10255,13.189357,36.67,1.19,0.456,315.0,0.088,0.0,0.911,40,7871.7,13713.8,13331.6,2055.4,19763.7,20755.4,0.0,321,49329.2,2484.3,0,6680.0,20029.0
CHN_G3254,403250.0,1458250.0,80.107164,13.189374,41.67,0.5,0.22,306.0,0.158,0.0,0.841,10,7549.3,13703.8,12954.3,2311.9,19284.0,21199.4,0.0,148,15168.4,2318.7,0,6661.3,19673.0
CHN_G3255,403750.0,1458250.0,80.111777,13.18939,46.21,2.62,0.0,307.0,0.002,0.0,0.998,10,7208.6,13683.0,12585.6,2611.9,18805.4,21645.8,0.0,237,35970.1,2254.1,0,6680.0,19323.4
CHN_G3256,404250.0,1458250.0,80.116391,13.189406,46.9,1.63,0.0,307.0,0.027,0.0,0.972,10,6887.4,13348.2,12226.3,2943.6,18327.9,22094.5,0.0,309,53203.3,2299.1,0,6438.1,18980.4
CHN_G3257,404750.0,1458250.0,80.121005,13.189421,44.12,0.73,0.086,308.0,0.0,0.0,1.0,10,6588.5,13024.0,11877.1,3235.1,17851.7,22545.4,0.0,467,56738.2,2447.6,0,5995.1,18644.6
CHN_G3258,405250.0,1458250.0,80.125619,13.189437,44.61,2.03,0.028,300.0,0.0,0.0,1.0,10,6315.1,12711.2,11534.9,3235.8,17376.7,22998.3,0.0,131,17013.0,2682.5,0,5561.7,18316.3
CHN_G3259,405750.0,1458250.0,80.130232,13.189453,41.01,1.31,0.178,303.0,0.009,0.0,0.988,40,6070.6,12410.6,11126.4,2740.7,16903.3,23453.1,0.0,85,29782.7,2983.3,0,5140.5,17995.9
CHN_G3260,406250.0,1458250.0,80.134846,13.189469,34.88,1.33,0.435,310.0,0.015,0.0,0.961,10,5858.7,12123.2,10725.6,2247.7,16431.3,23909.7,0.0,219,65051.1,3332.4,0,4734.5,17683.8
CHN_G3261,406750.0,1458250.0,80.13946,13.189484,27.16,0.77,0.797,308.0,0.076,0.0,0.916,40,5683.0,11850.0,10333.5,1758.6,15961.1,24368.0,0.0,292,88827.6,3716.2,0,4348.3,17380.5
CHN_G3262,407250.0,1458250.0,80.144074,13.1895,23.19,2.04,0.929,311.0,0.012,0.055,0.891,40,5547.0,11486.2,9951.0,1278.1,15492.8,24827.9,0.0,255,92437.4,3503.6,0,3987.4,17086.4
CHN_G3263,407750.0,1458250.0,80.148687,13.189515,23.48,0.72,0.763,307.0,0.143,0.0,0.856,40,5293.7,11102.4,9579.4,821.1,15026.5,25289.4,0.0,125,64056.9,3118.6,0,3659.4,16685.4
CHN_G3264,408250.0,1458250.0,80.153301,13.18953,24.76,2.6,0.537,328.0,0.318,0.0,0.675,40,4831.7,10728.2,9219.9,463.7,14562.5,25752.3,0.0,272,103570.9,2678.3,0,3373.8,16280.5
CHN_G3265,408750.0,1458250.0,80.157915,13.189545,24.12,3.57,0.441,323.0,0.343,0.0,0.655,50,4378.1,10364.5,8874.1,485.3,14100.1,26216.5,0.0,171,80377.0,2226.4,0,3142.3,15881.1
CHN_G3266,409250.0,1458250.0,80.162529,13.189561,17.4,1.19,0.741,310.0,0.048,0.03,0.893,40,3935.8,10012.7,8543.5,696.8,13638.8,26682.1,0.0,98,49793.4,1800.0,0,2977.5,15487.6
CHN_G3267,409750.0,1458250.0,80.167143,13.189576,13.0,0.23,0.91,64.0,0.0,0.571,0.31,80,3509.0,9673.8,8230.1,904.1,13180.4,27148.8,0.0,373,88604.0,1422.5,0,2890.9,15100.3
CHN_G3268,410250.0,1458250.0,80.171757,13.189591,13.0,0.0,0.837,64.0,0.0,0.99,0.001,80,3104.1,9349.5,7935.7,427.3,12725.2,27616.8,0.0,388,91091.7,1143.1,0,2889.5,14719.9
CHN_G3269,410750.0,1458250.0,80.17637,13.189605,13.0,0.0,0.767,227.0,0.0,0.988,0.012,80,2731.0,9041.2,7662.8,169.4,12272.8,28085.8,0.0,226,53959.9,1044.0,0,2973.3,14346.7
CHN_G3270,411250.0,1458250.0,80.180984,13.18962,13.37,1.96,0.668,227.0,0.396,0.392,0.145,50,2404.3,8750.6,7413.5,612.2,11820.7,28555.9,0.0,12,3892.4,1093.2,0,3135.7,13981.5
CHN_G3271,411750.0,1458250.0,80.185598,13.189635,21.09,3.35,0.145,164.0,0.925,0.0,0.055,50,2145.5,8479.6,7190.4,405.5,11368.6,29027.0,0.0,281,57925.1,1303.2,0,3365.1,13624.9
CHN_G3272,412250.0,1458250.0,80.190212,13.18965,11.35,0.43,0.657,43.0,0.736,0.0,0.23,50,1957.0,8230.0,6996.0,292.0,10916.7,29499.0,0.0,359,77736.1,1643.6,0,3649.1,13277.5
CHN_G3273,412750.0,1458250.0,80.194826,13.189664,9.43,0.41,0.698,43.0,0.416,0.0,0.53,50,1681.5,7999.3,6832.8,410.2,10467.6,29971.9,0.0,534,97330.5,1994.7,0,3975.8,12940.1
CHN_G3274,413250.0,1458250.0,80.19944,13.189679,10.98,1.14,0.527,43.0,0.445,0.0,0.55,10,1524.7,7793.1,6702.9,640.5,9975.3,30445.8,0.0,544,107733.6,1910.4,0,4335.8,12613.5
CHN_G3275,413750.0,1458250.0,80.204053,13.189693,7.14,0.22,0.686,214.0,0.207,0.0,0.776,10,1523.8,7603.3,6603.6,1063.2,9483.7,30920.4,0.0,493,93231.2,1954.6,0,4721.3,12298.6
CHN_G3276,414250.0,1458250.0,80.208667,13.189707,7.02,0.47,0.648,319.0,0.202,0.0,0.796,40,1679.1,7438.1,6536.7,1414.7,8993.0,31395.8,0.0,482,88558.0,2119.3,0,5126.6,11980.7
CHN_G3277,414750.0,1458250.0,80.213281,13.189721,6.7,0.23,0.629,312.0,0.156,0.008,0.817,40,1300.8,7300.7,6507.5,1753.9,8503.5,31872.0,0.0,428,74263.6,2379.5,0,5547.4,11673.7
CHN_G3278,415250.0,1458250.0,80.217895,13.189735,6.8,0.6,0.586,306.0,0.133,0.0,0.854,40,854.7,7091.6,6361.4,1897.9,8015.2,32348.9,0.0,523,97121.9,2708.0,0,5980.4,11380.5
CHN_G3279,415750.0,1458250.0,80.222509,13.18975,6.36,1.01,0.588,309.0,0.071,0.0,0.927,40,518.4,6835.7,6156.9,1668.3,7528.4,32826.5,0.0,510,115221.9,3045.5,0,6423.2,11102.1
CHN_G3280,416250.0,1458250.0,80.227123,13.189763,5.88,0.23,0.6,315.0,0.025,0.0,0.975,40,386.9,6607.7,5987.2,1408.5,7043.5,33304.7,0.0,480,122439.5,3228.9,0,6873.8,10839.6
CHN_G3281,416750.0,1458250.0,80.231737,13.189777,5.44,0.91,0.608,320.0,0.15,0.0,0.837,40,14.5,6410.8,5855.5,1297.8,6560.9,33783.6,2597.4,486,117470.7,2930.0,0,7330.8,10594.2
CHN_G3282,417250.0,1458250.0,80.236351,13.189791,4.77,0.1,0.627,312.0,0.133,0.0,0.857,40,237.4,6246.7,5764.2,1250.5,6081.1,34263.0,1665.4,462,113351.5,2691.4,0,7730.7,10367.1
CHN_G3283,417750.0,1458250.0,80.240965,13.189805,6.75,1.97,0.492,328.0,0.032,0.088,0.878,10,112.3,6102.0,5715.4,1026.2,5604.9,34743.1,2447.3,527,88212.1,2530.3,0,7231.4,10159.6
CHN_G3284,418250.0,1458250.0,80.245579,13.189818,6.02,0.79,0.523,328.0,0.084,0.036,0.877,10,518.4,5995.7,5710.1,848.1,5133.1,35223.7,0.0,450,79845.8,2461.9,0,6732.2,9972.8
CHN_G3285,418750.0,1458250.0,80.250192,13.189832,4.92,0.26,0.57,322.0,0.08,0.0,0.914,10,547.5,5929.7,5744.0,784.1,4667.2,35704.8,0.0,523,90109.0,2297.2,0,6233.2,9808.0
CHN_G3286,419250.0,1458250.0,80.254806,13.189845,4.2,0.22,0.595,326.0,0.038,0.0,0.962,40,214.5,5905.4,5811.6,986.5,4209.2,36186.5,1132.8,104,15142.4,1947.8,0,5734.3,9586.6
CHN_G3287,419750.0,1458250.0,80.25942,13.189859,3.35,0.32,0.631,212.0,0.186,0.0,0.811,40,217.6,5923.5,5887.7,1088.1,3761.9,36668.6,2401.2,348,71675.9,1676.6,0,5235.6,9363.3
CHN_G3288,420250.0,1458250.0,80.264034,13.189872,0.0,14.24,1.0,136.0,0.614,0.025,0.356,50,301.6,5983.4,5935.7,1027.7,3329.0,37151.3,0.0,286,114764.2,1525.8,0,4737.1,9161.9
CHN_G3289,420750.0,1458250.0,80.268648,13.189885,4.95,0.33,0.519,316.0,0.586,0.0,0.193,50,261.1,6083.9,6022.3,945.2,2902.2,37634.3,0.0,262,124745.1,1531.3,0,4239.1,8983.9
CHN_G3290,421250.0,1458250.0,80.273262,13.189898,4.68,1.0,0.516,312.0,0.676,0.0,0.283,50,261.0,6223.1,6139.0,943.9,2475.9,38117.8,0.0,273,155329.3,1691.7,0,3741.6,8830.6
CHN_G3291,421750.0,1458250.0,80.277876,13.189912,2.75,0.31,0.614,312.0,0.066,0.0,0.837,40,416.7,6398.4,6272.1,996.7,2049.6,38601.7,0.0,324,139384.3,1969.5,0,3244.8,8703.4
CHN_G3292,422250.0,1458250.0,80.28249,13.189925,2.61,0.15,0.612,320.0,0.0,0.0,0.999,40,579.0,6607.1,5884.2,792.7,1626.3,39086.1,0.0,200,88307.3,2180.3,0,2749.2,8603.4
CHN_G3293,422750.0,1458250.0,80.287104,13.189937,2.35,1.72,0.619,328.0,0.0,0.0,0.9,40,723.3,6845.9,5514.4,535.4,1206.7,39570.8,0.0,3,719.1,1937.2,0,2255.5,8531.5
CHN_G3294,423250.0,1458250.0,80.291718,13.18995,2.74,1.05,0.599,320.0,0.096,0.018,0.775,10,1099.4,7111.9,5166.5,145.9,833.2,40055.9,0.0,0,0.0,1575.2,0,1765.5,8488.6
CHN_G3295,423750.0,1458250.0,80.296332,13.189963,2.8,0.17,0.628,325.0,0.0,0.0,0.999,10,764.0,7402.2,4845.3,334.7,511.0,40541.4,0.0,0,0.0,1262.3,0,1283.1,8475.0
CHN_G3296,424250.0,1458250.0,80.300946,13.189976,1.85,0.26,0.735,300.0,0.036,0.108,0.816,10,281.9,7714.0,4556.5,47.6,96.8,41027.2,0.0,0,0.0,1097.9,0,822.0,8490.9
CHN_G3297,424750.0,1458250.0,80.30556,13.189988,8.87,1.57,0.337,300.0,0.852,0.0,0.12,50,16.6,8029.3,4306.5,389.1,335.3,41513.3,12940.7,0,0.0,1004.5,0,452.8,8536.1
CHN_G3298,425250.0,1458250.0,80.310174,13.190001,7.82,3.61,0.38,220.0,0.794,0.0,0.206,50,77.0,8260.4,4102.5,866.7,790.6,41999.8,3397.9,0,0.0,511.8,3,484.2,8610.1
CHN_G3299,425750.0,1458250.0,80.314788,13.190013,8.06,0.56,0.331,220.0,0.889,0.0,0.091,50,488.0,8514.7,3951.6,1350.0,1245.8,42486.6,0.0,0,0.0,122.2,3,874.0,8712.2
CHN_G3300,426250.0,1458250.0,80.319402,13.190025,0.0,0.0,0.772,220.0,0.106,0.841,0.051,80,974.6,8790.0,3859.9,1819.4,1704.7,42973.6,0.0,0,0.0,488.8,3,1339.1,8841.5
CHN_G3301,402250.0,1458750.0,80.097919,13.193862,37.11,1.63,0.276,313.0,0.551,0.0,0.434,50,8573.5,14237.3,14036.4,2272.2,20386.1,20081.4,0.0,0,0.0,2337.3,0,7230.7,20736.1
CHN_G3302,402750.0,1458750.0,80.102533,13.193878,32.78,0.27,0.636,314.0,0.344,0.0,0.656,40,8256.4,14213.4,13660.3,2497.8,19908.9,20527.8,0.0,0,0.0,2041.5,0,7178.7,20380.1
CHN_G3303,403250.0,1458750.0,80.107147,13.193894,37.2,1.74,0.428,313.0,0.006,0.0,0.994,10,7914.5,14203.8,13292.4,2731.5,19432.7,20976.5,0.0,0,0.0,1836.5,0,7161.3,20030.3
CHN_G3304,403750.0,1458750.0,80.111761,13.19391,38.41,1.95,0.354,308.0,0.096,0.0,0.904,10,7590.3,14053.9,12933.4,2786.6,18957.9,21427.6,0.0,0,0.0,1754.3,0,6695.4,19687.0
CHN_G3305,404250.0,1458750.0,80.116375,13.193926,39.06,1.32,0.3,308.0,0.0,0.0,1.0,10,7285.9,13691.8,12583.9,2717.3,18484.3,21880.8,0.0,289,69199.0,1811.7,0,6230.6,19350.5
CHN_G3306,404750.0,1458750.0,80.120989,13.193942,37.37,3.15,0.393,305.0,0.0,0.0,1.0,40,7004.0,13258.8,12230.8,2739.0,18012.2,22336.0,0.0,296,74461.0,1996.8,0,5771.6,19021.3
CHN_G3307,405250.0,1458750.0,80.125602,13.193958,34.22,0.72,0.539,299.0,0.0,0.0,1.0,40,6747.5,12830.7,11825.2,2760.9,17541.6,22793.0,0.0,319,53404.2,2278.6,0,5320.1,18699.5
CHN_G3308,405750.0,1458750.0,80.130216,13.193974,35.35,1.69,0.408,298.0,0.081,0.0,0.905,40,6519.2,12407.9,11427.1,2599.1,17072.7,23251.8,0.0,212,31272.8,2626.1,0,4878.0,18385.8
CHN_G3309,406250.0,1458750.0,80.13483,13.193989,33.12,0.81,0.448,309.0,0.174,0.0,0.814,40,6322.4,11991.1,11037.2,2390.8,16605.6,23712.3,0.0,109,22147.7,3016.9,0,4448.2,18080.4
CHN_G3310,406750.0,1458750.0,80.139444,13.194005,34.15,1.39,0.305,311.0,0.19,0.0,0.802,40,6159.9,11580.9,10656.6,1938.2,16140.5,24174.4,0.0,113,28839.8,3436.0,0,4034.6,17783.9
CHN_G3311,407250.0,1458750.0,80.144058,13.19402,28.16,0.81,0.571,315.0,0.004,0.0,0.996,40,5948.5,11178.0,10286.1,1515.7,15677.5,24637.9,0.0,107,30088.1,3227.9,0,3642.8,17383.0
CHN_G3312,407750.0,1458750.0,80.148672,13.194036,27.9,0.2,0.472,310.0,0.222,0.0,0.756,10,5496.1,10783.2,9927.1,1156.7,15215.3,25102.9,0.0,267,45906.9,2805.2,0,3280.5,16980.1
CHN_G3313,408250.0,1458750.0,80.153286,13.194051,30.03,3.49,0.23,21.0,0.604,0.0,0.359,50,5052.7,10397.4,9580.6,937.4,14755.0,25569.1,0.0,392,65901.5,2412.3,0,2958.6,16582.5
CHN_G3314,408750.0,1458750.0,80.1579,13.194066,30.06,2.7,0.113,248.0,0.671,0.0,0.316,50,4620.9,10021.8,9248.3,958.4,14297.4,26036.6,0.0,417,54848.1,2040.4,0,2691.6,16190.5
CHN_G3315,409250.0,1458750.0,80.162514,13.194081,28.31,2.23,0.123,248.0,0.62,0.0,0.357,50,4204.2,9657.5,8931.6,1084.0,13842.7,26505.3,0.0,388,81839.7,1564.1,0,2497.3,15804.7
CHN_G3316,409750.0,1458750.0,80.167127,13.194096,23.81,5.36,0.294,251.0,0.445,0.0,0.504,50,3807.6,9305.7,8632.2,654.2,13390.5,26975.2,0.0,190,56409.1,1109.0,0,2393.3,15425.4
CHN_G3317,410250.0,1458750.0,80.171741,13.194111,20.05,3.1,0.442,72.0,0.611,0.107,0.255,50,3438.1,8968.1,8352.1,232.5,12938.5,27446.1,0.0,318,89639.0,716.4,2,2391.6,15053.1
CHN_G3318,410750.0,1458750.0,80.176355,13.194126,14.54,2.47,0.69,227.0,0.338,0.372,0.228,80,3105.3,8646.2,8093.2,199.9,12486.4,27918.0,0.0,392,99004.0,544.5,2,2492.3,14688.5
CHN_G3319,411250.0,1458750.0,80.180969,13.194141,19.49,1.11,0.31,124.0,0.748,0.0,0.222,50,2822.3,8341.9,7857.6,676.8,12033.1,28390.8,0.0,362,90277.0,617.8,2,2683.8,14332.0
CHN_G3320,411750.0,1458750.0,80.185583,13.194156,17.95,2.44,0.332,164.0,0.918,0.0,0.043,50,2605.4,8057.1,7647.4,866.1,11542.5,28864.6,0.0,321,89725.9,940.7,1,2948.7,13984.3
CHN_G3321,412250.0,1458750.0,80.190197,13.19417,11.41,4.07,0.651,311.0,0.592,0.0,0.386,50,2363.0,7794.0,7465.0,791.9,11052.8,29339.3,0.0,246,63674.0,1374.1,0,3269.0,13646.1
CHN_G3322,412750.0,1458750.0,80.194811,13.194185,9.18,0.95,0.709,311.0,0.14,0.0,0.857,10,2140.3,7553.1,7312.2,898.6,10564.0,29814.7,0.0,13,2320.4,1841.5,0,3630.1,13318.0
CHN_G3323,413250.0,1458750.0,80.199425,13.194199,11.21,0.85,0.515,302.0,0.372,0.0,0.615,50,2019.5,7334.4,7191.0,1046.4,10076.4,30291.0,0.0,72,14194.5,2322.6,0,4021.1,13000.9
CHN_G3324,413750.0,1458750.0,80.204039,13.194214,8.08,0.66,0.641,302.0,0.283,0.0,0.716,40,2018.8,7139.1,7096.8,1347.3,9589.9,30768.0,0.0,338,60636.9,2445.2,0,4434.1,12683.9
CHN_G3325,414250.0,1458750.0,80.208653,13.194228,7.02,0.48,0.664,313.0,0.083,0.0,0.91,40,1969.0,6962.8,7034.5,1742.3,9105.0,31245.8,0.0,292,61268.8,2578.8,0,4863.4,12374.2
CHN_G3326,414750.0,1458750.0,80.213267,13.194242,9.03,2.09,0.509,308.0,0.178,0.0,0.814,10,1554.2,6818.8,7007.4,2121.5,8621.8,31724.2,0.0,233,60919.8,2796.6,0,5305.1,12077.3
CHN_G3327,415250.0,1458750.0,80.217881,13.194256,7.1,1.13,0.588,310.0,0.143,0.0,0.854,40,1183.2,6645.5,6813.5,2372.7,8140.6,32203.3,0.0,239,61279.0,3080.9,0,5756.4,11794.1
CHN_G3328,415750.0,1458750.0,80.222495,13.19427,5.96,0.2,0.634,308.0,0.092,0.0,0.902,40,700.3,6403.0,6623.0,2080.9,7661.9,32683.0,0.0,374,103749.3,3415.1,0,6215.1,11525.7
CHN_G3329,416250.0,1458750.0,80.227109,13.194284,5.82,0.04,0.623,310.0,0.061,0.0,0.938,40,279.4,6159.0,6465.6,1827.9,7186.0,33163.3,559.9,513,96556.1,3624.4,0,6679.8,11273.0
CHN_G3330,416750.0,1458750.0,80.231723,13.194298,6.05,0.21,0.59,324.0,0.089,0.0,0.894,40,171.0,5947.2,6343.8,1353.2,6713.6,33644.2,1687.8,558,103136.9,3360.8,0,7149.2,11037.3
CHN_G3331,417250.0,1458750.0,80.236337,13.194312,5.25,0.22,0.615,321.0,0.147,0.0,0.852,40,424.0,5771.1,6259.6,906.0,6245.6,34125.6,0.0,538,100758.6,3154.9,0,7622.5,10819.5
CHN_G3332,417750.0,1458750.0,80.240951,13.194326,5.05,0.44,0.607,99.0,0.051,0.114,0.814,40,383.5,5619.6,6214.7,557.4,5782.8,34607.6,0.0,488,84986.1,2912.9,0,7275.9,10620.8
CHN_G3333,418250.0,1458750.0,80.245565,13.194339,3.0,1.35,0.712,100.0,0.048,0.324,0.596,80,637.7,5503.9,6209.9,378.9,5326.9,35090.0,0.0,497,91560.6,2449.9,0,6780.0,10442.3
CHN_G3334,418750.0,1458750.0,80.250179,13.194353,3.85,0.4,0.64,319.0,0.049,0.0,0.951,40,398.1,5431.9,6241.9,301.7,4879.5,35573.0,0.0,547,105363.5,2004.8,0,6284.7,10264.4
CHN_G3335,419250.0,1458750.0,80.254793,13.194366,8.65,1.39,0.337,327.0,0.452,0.0,0.532,50,30.1,5405.5,6304.3,673.0,4443.4,36056.4,3249.8,506,113431.5,1592.5,0,5790.3,10031.3
CHN_G3336,419750.0,1458750.0,80.259407,13.19438,3.41,0.15,0.631,246.0,0.144,0.002,0.838,40,186.8,5425.1,6387.0,1145.8,4016.0,36540.3,4513.2,503,95391.0,1246.2,0,5296.8,9818.2
CHN_G3337,420250.0,1458750.0,80.264021,13.194393,3.32,1.28,0.629,102.0,0.29,0.0,0.644,40,198.1,5490.5,6431.7,1526.1,3589.7,37024.5,2004.4,491,111436.7,1034.5,0,4804.8,9626.3
CHN_G3338,420750.0,1458750.0,80.268635,13.194406,3.16,0.25,0.628,316.0,0.205,0.0,0.722,40,234.8,5599.9,6511.7,1433.2,3163.5,37509.2,1820.1,534,113991.2,1042.6,0,4314.6,9457.0
CHN_G3339,421250.0,1458750.0,80.273249,13.194419,3.45,1.01,0.593,318.0,0.445,0.0,0.532,50,185.6,5750.8,6401.1,1050.3,2737.5,37994.3,3667.5,551,103408.0,1266.5,0,3826.8,9311.5
CHN_G3340,421750.0,1458750.0,80.277863,13.194432,3.16,0.65,0.596,319.0,0.11,0.0,0.846,40,208.4,5940.1,5979.8,618.5,2317.8,38479.8,1046.5,355,71704.9,1619.0,0,3342.8,9190.9
CHN_G3341,422250.0,1458750.0,80.282477,13.194445,2.97,1.57,0.592,322.0,0.006,0.015,0.955,40,85.9,6164.2,5571.6,354.2,1904.1,38965.7,1289.2,507,103621.2,2034.2,0,2864.2,9096.3
CHN_G3342,422750.0,1458750.0,80.287091,13.194458,2.28,1.17,0.62,332.0,0.04,0.182,0.722,40,442.4,6419.6,5179.5,107.2,1537.3,39451.9,0.0,187,24826.3,2282.2,0,2394.4,9028.4
CHN_G3343,423250.0,1458750.0,80.291705,13.194471,3.03,0.82,0.571,326.0,0.007,0.056,0.903,30,938.7,6702.6,4807.4,147.9,1205.3,39938.4,0.0,569,91595.8,1954.6,0,1939.7,8987.9
CHN_G3344,423750.0,1458750.0,80.296319,13.194484,3.8,1.45,0.549,315.0,0.0,0.0,1.0,30,843.7,7009.8,4460.4,464.2,781.9,40425.3,0.0,257,87493.5,1712.5,0,1513.8,8975.0
CHN_G3345,424250.0,1458750.0,80.300933,13.194496,2.84,0.66,0.654,223.0,0.0,0.159,0.802,10,455.7,7338.3,4144.9,228.0,326.7,40912.5,0.0,275,143014.3,1595.2,0,1149.4,8990.0
CHN_G3346,424750.0,1458750.0,80.305547,13.194509,2.32,0.4,0.715,220.0,0.487,0.042,0.461,50,306.6,7582.9,3868.4,255.2,128.6,41399.9,90.9,285,137145.1,1175.2,0,922.2,9032.7
CHN_G3347,425250.0,1458750.0,80.310161,13.194521,2.68,2.58,0.683,220.0,0.599,0.005,0.387,50,231.8,7827.2,3639.9,706.0,589.4,41887.7,597.9,254,115447.9,796.3,3,938.0,9102.7
CHN_G3348,425750.0,1458750.0,80.314775,13.194534,4.99,1.31,0.517,220.0,0.285,0.0,0.69,10,570.6,8095.1,3468.9,1130.9,1051.1,42375.8,0.0,242,76812.9,622.1,3,1187.1,9199.3
CHN_G3349,426250.0,1458750.0,80.319389,13.194546,0.0,1.12,0.78,220.0,0.243,0.54,0.185,80,1018.0,8384.3,3364.1,1558.2,1471.7,42864.1,0.0,18,5008.8,800.0,3,1561.6,9321.9
CHN_G3350,402250.0,1459250.0,80.097903,13.198383,37.01,0.35,0.189,307.0,0.032,0.0,0.962,40,8963.5,14737.2,14366.5,2269.4,20539.0,19858.6,0.0,0,0.0,1989.8,0,7726.2,21087.2
CHN_G3351,402750.0,1459250.0,80.102517,13.198399,31.63,1.69,0.611,308.0,0.134,0.0,0.864,40,8620.7,14713.1,13999.2,2406.5,20065.4,20309.9,0.0,0,0.0,1632.2,0,7497.7,20737.3
CHN_G3352,403250.0,1459250.0,80.107131,13.198415,29.71,0.29,0.776,295.0,0.051,0.0,0.946,40,8293.8,14346.4,13640.5,2382.5,19593.1,20763.4,0.0,0,0.0,1367.1,0,7014.8,20393.6
